"","n","beta","sigma","ct$p.value"
"7243",471,3.49375585447997,1.86464041098952,6.67890856993449e-152
"7244",199,3.66008999217302,1.44972573406994,3.80023808399252e-97
"7245",427,-9.25816854713485,7.48011769470759,9.08609685376974e-76
"7246",475,9.75576525323559,8.33877790695988,3.2392196274212e-91
"7247",214,-2.02065031076781,2.71243509906344,8.65013719909448e-20
"7248",469,9.87551631382667,7.25866732257418,2.83315085361725e-129
"7249",468,-9.47986007542349,6.85170962731354,2.23672059254176e-108
"7250",194,9.37610720933881,11.5207990536001,2.22154814996854e-17
"7251",433,-4.12122333992738,2.72884768247604,9.55378225650744e-99
"7252",371,-3.14531525382772,7.86710640904494,3.1354066306806e-13
"7253",67,5.03974085268564,8.92949338187464,0.000640232262568044
"7254",305,9.30175945495721,8.06376562220976,1.7820177827516e-58
"7255",398,-5.79634359835181,5.23095457139425,1.07249037943179e-76
"7256",301,-8.96474442642648,4.83215716597624,9.22743184689968e-105
"7257",149,7.35597073677927,5.67304607317783,1.6388564241979e-25
"7258",224,-7.49640120391268,9.07941801566631,6.14802998787906e-25
"7259",200,2.198096166295,4.77218944998458,3.64383718724958e-11
"7260",56,-9.15947008789517,3.65808412479237,3.39173069194397e-28
"7261",176,9.40656752616633,8.71136778057553,7.41785807867279e-29
"7262",167,0.862282002856955,3.2699557710439,0.00554913900844426
"7263",404,6.67966895471327,8.46867703297175,2.25585775861984e-43
"7264",118,-2.24430629983544,5.64149717474356,0.00449290998452668
"7265",209,-3.95243610877078,3.09171064943075,2.58002838457161e-52
"7266",318,1.83937085100915,5.09213219024241,1.44320290238694e-10
"7267",475,5.072071036743,11.0366599787958,1.69915256839685e-21
"7268",248,-7.83236424282659,7.19111726805568,7.49033311514434e-39
"7269",115,0.528787139174528,10.9576791033614,0.0638579162924939
"7270",323,5.10594298869837,5.66942597762682,2.14844325577302e-38
"7271",265,-3.58286083179992,2.89544334402308,2.66991374915249e-54
"7272",454,8.64437787407078,2.99353106273338,1.60507641059991e-236
"7273",415,7.59390648624394,5.4856369367335,8.4513401132703e-100
"7274",106,7.73630739799701,2.77920997678302,1.33802435535165e-52
"7275",71,4.64736942702439,3.41768500837497,6.97267599598679e-16
"7276",116,-3.03802225447726,11.7021166151389,0.0605104434114482
"7277",325,9.78975660540164,7.58627511071973,8.48860690452809e-64
"7278",230,1.11178015293553,3.63683207053691,0.00269224623232088
"7279",408,-4.76848517439794,4.82324662175961,1.48735721491237e-63
"7280",110,-9.73768525612541,11.4583082154859,5.32906858531622e-09
"7281",269,-1.38473101917189,9.72445473680273,0.0677134369129809
"7282",268,2.89706396926194,2.56207520258613,2.54162965822846e-48
"7283",355,7.77649507250171,11.3552962343674,1.00819709052839e-26
"7284",455,-0.360025373916142,1.07104726671241,3.80917963947237e-13
"7285",378,6.45318202353083,5.88389188307337,5.32156290726773e-69
"7286",367,-1.78821784839965,7.39268813771196,4.2378772984042e-11
"7287",74,-3.26722489274107,6.84757392364554,0.165782829408675
"7288",111,8.37585992505774,8.41186531656422,2.15338504137927e-14
"7289",367,6.30856045226101,10.1419594404288,2.8501467039182e-37
"7290",468,-0.197665686602704,5.75318747921847,0.406589693380936
"7291",106,0.120537914987653,3.2195205509197,0.245463814031972
"7292",262,0.154521128116176,4.94612877257168,0.168651488356716
"7293",340,-3.40385926989839,10.6435428552795,7.16172419440809e-07
"7294",163,-6.3548993328819,11.0025764920283,2.52743034550688e-08
"7295",379,-0.247510996437632,7.24650673638098,0.0647604623056174
"7296",165,-8.19899353166111,7.86573252291419,5.59083937478383e-29
"7297",249,-4.93112716022879,3.09937463188544,8.19344519095887e-67
"7298",68,7.99877539365552,3.89399384707212,5.30520240180103e-35
"7299",287,0.294346549664624,11.8002129341476,0.0493475444763016
"7300",394,-4.14548158107791,1.82560547022149,4.22735308195489e-169
"7301",298,1.36977439557668,2.45547278900631,1.67180536469511e-12
"7302",483,-7.69439693980385,4.77758454415016,1.5293101432406e-126
"7303",312,-2.24227922079153,6.12158288131468,1.14768186442008e-10
"7304",381,4.81391150548588,6.52976488973945,4.47259400969616e-35
"7305",168,-6.45506376163103,11.6901906931307,9.12105395619751e-14
"7306",87,6.27498175920919,5.7718287948519,1.23479314058196e-16
"7307",196,-5.99957938536536,9.47337701567449,2.59706554810477e-22
"7308",349,4.64844834392425,3.60169827681966,2.64748380907978e-74
"7309",119,8.71772315073758,2.39883146504872,8.57091243870169e-72
"7310",416,-7.19641346230637,5.11170701985247,1.66824770416373e-110
"7311",330,0.492764356080443,3.59637177246623,0.000496640802771337
"7312",122,3.12572955552023,2.38004286866635,1.40035130535286e-33
"7313",236,-6.75143429229502,9.82829487440176,6.18561883709086e-27
"7314",332,-9.1626673650695,7.58203797065653,2.45569328031905e-62
"7315",305,-4.39554558212403,6.07577370479703,4.2337557101609e-26
"7316",132,6.58825226714835,10.7951053874567,1.2049961453852e-10
"7317",169,-2.46299531159457,2.12118092225865,1.52809105421489e-31
"7318",210,-6.82647572041023,6.55228703492321,3.30295118774723e-35
"7319",360,1.09392020949163,7.00667605921626,0.0192115872870892
"7320",293,-5.78651199599262,6.75219826982357,9.06709554105369e-31
"7321",388,1.21511095541064,6.67824327503331,0.000576213243579381
"7322",245,8.64885730897076,8.02148586162366,6.35452522883223e-46
"7323",447,7.63314524255693,2.87528777401894,1.02757172260241e-203
"7324",238,8.41930308779702,1.14005767647177,4.17452068278978e-215
"7325",282,2.25835054907948,8.86099510989152,0.000105714334815259
"7326",256,-7.11036423603073,6.44861900573596,5.8104450111819e-42
"7327",494,-5.21248296687845,9.75860431371257,6.33017323326405e-26
"7328",110,-7.2673534355592,3.17561789508909,1.19607284144833e-50
"7329",369,-6.27853007991798,5.47645580582321,5.72243319071002e-60
"7330",319,8.42495685373433,1.86121252621524,7.74052117104189e-211
"7331",274,5.98204287588596,9.36006926861592,9.46045102053785e-19
"7332",155,7.18833376530092,8.75817970372736,1.30540132696975e-17
"7333",464,-4.13074535229243,8.17365188989788,1.12827739710325e-24
"7334",430,-3.59519500494935,5.16453396552242,8.92022843545231e-43
"7335",213,-8.07456590826623,6.217767723836,1.56094834113821e-55
"7336",320,-5.99934357916936,3.41320165339857,5.82305322937928e-101
"7337",288,2.49030984777492,9.08585562324151,0.000511929062727336
"7338",289,-7.76946505317464,4.71907315729186,2.1052013014993e-78
"7339",457,1.07416706276126,6.35627841972746,5.32272835272939e-05
"7340",146,-8.1118711971445,9.3330948324874,8.08479876899822e-22
"7341",474,-1.86017957397271,11.7379470407031,0.00253682967681095
"7342",193,-3.00121211688966,9.58255889127031,4.78770386438137e-07
"7343",195,-8.98215129678138,9.39080094150268,4.43933363963651e-29
"7344",219,-3.84815589943901,11.9028824169654,2.45209353326809e-05
"7345",159,6.50910045220517,10.123996646842,1.45863429978123e-11
"7346",175,-7.14062755864579,4.82039543334395,1.21252060543863e-43
"7347",303,7.51497577144764,10.2009365060367,1.07708196045236e-36
"7348",173,-6.02440849090926,9.54708985239267,1.30795818717736e-10
"7349",185,-1.25802401348483,4.57515247678384,5.42259062944147e-06
"7350",233,-5.19284526954871,11.5102012399584,3.44765775825679e-10
"7351",125,-0.950067190639675,3.14630699763075,2.35274995477645e-06
"7352",360,8.68258567410521,11.5120603796095,1.04664733852063e-39
"7353",177,8.02249578065239,7.56399623258039,1.9712372165891e-33
"7354",279,7.88163248545025,1.13191099395044,1.16896747391529e-229
"7355",499,-4.76086558541283,9.02882480155677,3.36471868569272e-25
"7356",457,3.19719786318019,7.80180529411882,1.39367965035232e-10
"7357",371,4.7356459512841,6.33922273479402,4.32868907927956e-33
"7358",287,6.84700486708898,9.40140846697614,3.86971409183395e-23
"7359",175,-5.12045608430635,4.91396473767236,2.41030126674789e-30
"7360",421,-6.1780210386496,4.4890254039783,9.25841117646383e-93
"7361",500,6.90660799087491,5.29659498832189,1.74136229512104e-106
"7362",482,-8.47326506564859,5.85818577837199,1.85654611741275e-114
"7363",101,6.51064573756885,3.91118463710882,1.51220390970953e-31
"7364",241,0.937736511905678,9.12187318853103,0.765540075385054
"7365",254,-5.03628679129761,1.83718306221999,3.50256239519054e-107
"7366",300,6.83346386668272,2.89426527218893,1.99142391098719e-121
"7367",272,-8.25351316842716,9.13574280356988,1.16774222370557e-33
"7368",222,7.79260803181678,2.52107549319044,1.94960062539903e-113
"7369",338,-9.38412900646217,4.50612193648703,7.32310908385422e-111
"7370",333,-4.2870276541682,9.33037912566215,2.97194856488168e-22
"7371",72,6.23164121841546,10.6004512526561,1.59988781790684e-06
"7372",325,8.74668551124632,7.82523657637648,4.62751048580647e-65
"7373",371,1.59758050546516,2.41839146055281,3.03334355208163e-31
"7374",77,-6.41197920751292,11.8074256724212,9.81277017877789e-08
"7375",152,2.73711786961649,4.65393103519455,6.36143496818013e-07
"7376",263,8.77875183005817,9.66248719277792,7.96324016525985e-37
"7377",264,6.02924366006628,8.01298365485854,4.67017712945607e-23
"7378",223,-1.05935610742308,9.59217364829965,0.467065017025019
"7379",417,-5.82307495209388,10.7947251149453,2.65726543699077e-18
"7380",486,-6.71753758208361,6.78074388671666,2.19213781704233e-63
"7381",91,-9.53969073498156,10.7860709303059,1.07228089052664e-08
"7382",247,-1.06305571373086,5.44840942625888,0.00637316291497342
"7383",370,-8.72942646434531,7.94369827886112,6.76340718714707e-65
"7384",111,-6.70646513032261,8.24792828946374,8.54400114144628e-13
"7385",211,-0.809759816364385,2.87912253127433,0.000763717344908963
"7386",354,-5.2538205553079,11.6934662337881,6.15541717095053e-14
"7387",434,-1.83919085403904,6.70558361825533,0.000179249968577421
"7388",168,3.42230050566141,7.9639737715479,1.46168072030124e-06
"7389",443,-4.97645004647784,9.7559658405371,2.41519807163828e-25
"7390",323,-2.54240901176818,7.33356480044313,8.24431165518352e-11
"7391",148,2.08287581815384,11.535670459969,0.047095548117023
"7392",442,-3.87345602959394,11.0109942145646,1.31675014123166e-14
"7393",278,-8.88902392920572,3.74629500787705,2.62903125623335e-129
"7394",154,6.56114743507933,3.64229744742624,2.61416826162952e-58
"7395",111,4.85358308756258,11.8488668219652,0.00500750695124432
"7396",126,0.896051231445745,2.66400453471579,2.96747053610686e-05
"7397",316,-3.88297909304965,6.76594317285344,2.24249543996353e-20
"7398",391,5.58325360591989,9.96725064213388,3.72905468469035e-30
"7399",289,-2.94606725405902,2.96680265455507,4.58651201140729e-44
"7400",76,1.20448196709622,8.70067421882413,0.866379128631393
"7401",92,-3.2595547038829,6.70580538455397,8.86602501372621e-06
"7402",111,-6.61272328270134,2.83424686617218,3.48706442368758e-43
"7403",272,-9.41210788264871,1.44921668502502,1.63050842999432e-231
"7404",291,6.70751476651058,8.03549720230512,5.71593841774779e-31
"7405",186,1.35721839389298,10.9839156502858,0.697316453480562
"7406",153,3.28400113175157,7.91006800322793,0.000236730353736089
"7407",160,2.02141644060612,3.45294863125309,1.58249006139476e-08
"7408",396,0.415413356781937,7.42037627566606,0.720515478651351
"7409",418,-9.65347360370215,2.92273947177455,3.54454239576312e-212
"7410",207,5.1495117821265,6.35325749451295,7.3969173185063e-21
"7411",411,-3.53232414864469,1.61676737153903,3.91632473561938e-164
"7412",98,9.2702559099067,2.12246533250436,4.93278404845592e-66
"7413",312,-1.88291791498195,5.06543921795674,8.31542295649386e-10
"7414",128,4.01332284014206,10.7965001468547,0.000119251193610663
"7415",434,7.60016560433432,7.90075093484484,2.43398222221987e-71
"7416",139,3.57347898099106,8.04794629034586,3.65389688308378e-08
"7417",321,6.62496258800384,1.5270373756066,2.83732617569452e-214
"7418",456,-5.41482632490806,9.9642890507821,1.6702841999842e-24
"7419",223,-6.41693343112711,7.78067900962196,4.67453989575932e-29
"7420",53,9.3523165790597,6.91066977404989,7.22699475529276e-17
"7421",413,3.67062862126622,10.9311512988061,1.13664272787672e-07
"7422",374,6.95025401641615,3.12777632055804,2.38553544420982e-127
"7423",396,2.72350490638055,9.58082911209203,1.59032444920159e-09
"7424",249,4.05680186673999,5.2320713296067,1.87099756479156e-26
"7425",121,1.70217124754563,1.12146410555579,2.68435450033312e-30
"7426",293,9.72417400204577,11.7387604219839,2.64107559137588e-36
"7427",96,2.44894307313953,11.5847882516682,0.00488621368684232
"7428",83,8.94532227644231,6.97720599733293,3.36542219977386e-19
"7429",294,7.63917415104806,2.98336838372052,1.04885601265893e-134
"7430",158,9.82975908971857,4.06110143638216,1.10286153483323e-63
"7431",393,3.4006157239899,9.71297304658219,1.23151725056979e-06
"7432",103,4.52118716451805,7.83500344445929,1.2112061560076e-07
"7433",119,9.23563880613074,8.57739320676774,3.64841593939409e-20
"7434",133,8.76678984211758,9.74193378537893,2.99208641261747e-25
"7435",430,-4.85156408762559,9.10330880689435,3.96533915573879e-23
"7436",368,-6.20000307152513,7.52576953545213,6.26934876350255e-43
"7437",114,6.10956338425167,9.81837062956765,1.33620409468044e-07
"7438",180,-1.81426466552075,3.65888185752556,2.30896878138806e-08
"7439",69,-8.09134518299252,7.28918792447075,2.63600640612757e-12
"7440",182,-6.23495639292523,3.39668512879871,3.45424064692287e-56
"7441",197,-8.41874668512028,5.37385597568937,5.49619060704263e-48
"7442",173,-1.17908107514959,2.30464437603951,1.77882419966261e-11
"7443",274,7.33515520016663,10.2676014802419,2.984351429651e-30
"7444",249,-6.47306406025309,6.94073485978879,1.46153894398037e-33
"7445",342,4.17965313536115,5.00783483986743,3.20180200431456e-36
"7446",473,-4.08070241436362,4.16405252390541,2.4233082132764e-77
"7447",303,-4.82105329078622,7.70655911089852,8.34730479544511e-22
"7448",68,-3.58901449507102,11.5003674852196,0.000249220378135051
"7449",401,0.152177057648078,6.12640421930701,0.170720647742245
"7450",357,6.62060003853403,4.08305037859827,3.38857423790247e-100
"7451",258,-6.70428985441104,9.89731438132003,8.42299673297462e-28
"7452",297,2.86774093944114,5.66384858428501,4.32976228234706e-17
"7453",77,-7.97374751442112,6.79542269045487,4.74181594101136e-18
"7454",296,1.59483217769302,8.2385761719197,0.000969511790406858
"7455",51,-1.60297317449003,3.60433639143594,0.0142013088847817
"7456",432,2.57240564548411,8.43220706074499,3.7355839464044e-09
"7457",492,2.110263119312,4.30243344441988,5.5967772493389e-27
"7458",497,9.65168611570261,1.44816311774775,0
"7459",74,-9.69210556952748,10.8005492687225,4.66469869457275e-08
"7460",309,5.56200701841153,6.43295816215687,4.32676217336225e-41
"7461",159,8.39495447359513,9.47477939189412,1.20006716720405e-23
"7462",180,-2.60470490995795,7.37278501642868,1.20154521688991e-06
"7463",253,-7.49872963018715,3.18023269018158,1.19527290925057e-102
"7464",132,-0.238897813297808,3.34255908476189,0.586089821499821
"7465",391,8.70040919587482,9.05894843488932,2.26995199730211e-54
"7466",495,-6.08353570804466,8.06568963546306,6.91421555219185e-62
"7467",188,5.91310453421902,11.866094103083,1.23098301432768e-11
"7468",159,-4.45327558398712,3.85249560978264,4.53151904347912e-32
"7469",258,-8.12407513877843,2.03665458061732,4.4193251271813e-161
"7470",132,-2.95898312060162,5.82616996159777,3.36820265567487e-06
"7471",162,-5.2594074041117,1.22309790039435,4.47355986502594e-103
"7472",65,-7.32516617162619,10.4863545601256,6.47012757186808e-09
"7473",498,9.17091673254035,9.29708290169947,6.56167956675482e-76
"7474",435,-4.71969922564458,5.82966751698405,1.97875902021265e-42
"7475",260,-0.545636680233292,1.31974119925871,6.35399480476736e-06
"7476",275,2.0467362994561,9.6354939553421,0.0589981807823527
"7477",232,7.72501298170537,9.22408991865814,4.06286213518781e-27
"7478",352,-6.59042695527896,2.11327536823228,5.63070506123459e-186
"7479",383,-8.11899210815318,3.85013106814586,2.07029314261466e-145
"7480",358,-9.27449483866803,1.81910645426251,1.00238497925964e-258
"7481",223,-5.14041512955446,10.8856418495998,1.34158789631657e-17
"7482",223,-6.23390488736331,1.22907422669232,2.21168853249328e-161
"7483",305,-9.23943560374901,11.3396971756592,1.44788746620705e-28
"7484",284,5.44857765960041,2.57687371387146,3.53625916167158e-109
"7485",305,7.99777406384237,6.34943155269139,1.40874634839e-67
"7486",404,-3.67624881684314,7.66605338081717,1.45443965296232e-22
"7487",374,-5.11612424235791,10.0668700335082,1.15209688664436e-24
"7488",380,8.58201360427774,10.1021700219717,1.60649228086447e-51
"7489",108,3.324295192305,9.56749865738675,6.40594645517787e-08
"7490",110,-3.21166396397166,9.95175755303353,0.00344552553287664
"7491",263,0.174653656338342,1.62096498045139,0.438744235681039
"7492",187,-4.62332176819909,2.61710360948928,1.64076294363048e-63
"7493",136,-4.7486802337924,9.09797922405414,1.00589694418713e-11
"7494",393,-2.12219075548928,2.87190370517783,2.35629831614865e-40
"7495",465,3.22295648553409,10.3550053515937,9.79989264370206e-11
"7496",239,1.35969415265135,5.46802422753535,5.58741573862333e-06
"7497",344,-1.28602618884761,11.0700404359959,0.137478618642064
"7498",482,-8.86831787889823,6.92537371534854,1.22233633011674e-111
"7499",144,-4.53467464689165,11.2863402385265,4.39983535787854e-10
"7500",127,-8.48365502764937,5.85371248354204,1.41906873362607e-31
"7501",274,-5.61857331539504,6.86260934523307,1.18637950772875e-26
"7502",381,-1.35036972688977,1.71379555552267,6.08667185047828e-38
"7503",319,-1.79968473806512,7.53424299345352,9.51411132921246e-06
"7504",351,5.31975341388024,5.73762218910269,1.60875719184254e-49
"7505",247,-3.69690474211238,10.6383965371642,1.37871561048409e-07
"7506",437,1.51005472501274,1.58659863402136,1.1615616645333e-69
"7507",422,4.23844100234564,9.05053635966033,7.49877027040612e-18
"7508",445,9.73491044593975,10.2643166887574,3.61921048439705e-57
"7509",88,-2.74592808845919,5.19793824129738,3.21427923336329e-08
"7510",291,-7.44215667860117,8.99483317509294,3.72382721459006e-29
"7511",405,5.78468632528093,3.13863314967602,6.00791804948135e-115
"7512",262,-6.96542953425087,8.28665093029849,2.05641117238468e-41
"7513",338,-7.55906878020614,8.51555124553852,7.92812737194183e-49
"7514",431,9.79622775337193,6.32708645635284,2.24663967543825e-138
"7515",152,9.38925654939376,11.1811204752885,3.65069121161195e-17
"7516",341,6.29493922321126,10.0364509115461,9.67991956149138e-30
"7517",442,-4.39648930018302,2.05707566114143,5.6621774022333e-177
"7518",68,-1.7173581314506,10.2482810125221,0.135415647671167
"7519",169,6.10726049763616,5.65183286112733,1.51842619064112e-34
"7520",284,3.29448555361014,3.2161144358106,2.92134549103158e-44
"7521",215,8.50724958342034,8.53956771432422,2.86760077561492e-37
"7522",265,-2.65787808345631,2.40089888661169,5.00960411255761e-44
"7523",464,9.42483785827644,11.6623833675403,2.63713340171662e-48
"7524",175,-6.9158686873503,5.78016075259075,6.18989205570893e-37
"7525",281,-1.56074498957023,11.9932514242828,0.00180814954440586
"7526",383,-5.35617547081783,6.03503097221255,8.96431722159679e-46
"7527",109,5.6991079737898,8.30871335393749,4.11551215391949e-08
"7528",365,-3.28961677951738,8.48697474389337,1.22695283075852e-11
"7529",389,-9.63836186586414,11.9122011091094,5.19752750995235e-42
"7530",389,-1.70194027498364,9.01319289626554,6.7250935548549e-07
"7531",453,-6.3997372076381,7.75649531395175,4.82131684701469e-54
"7532",117,9.09583030345384,5.83178778248839,7.26594230491626e-34
"7533",280,-4.58280282726046,6.35737378476188,1.13328939800619e-28
"7534",417,3.24451152435504,8.06207845010795,4.09077691764974e-14
"7535",347,-9.40830726330169,10.971168261487,5.37832926401975e-46
"7536",302,-1.42086278146599,11.0654533652123,0.000399633238506404
"7537",113,-4.84913598983549,7.6392474649474,1.17524807395811e-08
"7538",416,9.06034612595104,8.55141204618849,5.20850670664652e-69
"7539",151,4.17215627043042,2.12612183205783,3.26611968934694e-59
"7540",415,-8.3071368771838,2.05277733295225,4.67692100980937e-270
"7541",309,-4.33149948890787,2.38556260312907,5.46796202889835e-94
"7542",146,-4.80773680887651,3.43578496109694,1.02662600130784e-31
"7543",77,7.40531235060189,5.19675983907655,3.3182632870861e-23
"7544",76,-5.66200218929443,8.38647912605666,9.33603459977888e-08
"7545",75,-6.61142880001571,1.4170070157852,2.03359830248514e-45
"7546",416,-7.78765806097072,10.8663875821512,2.67436226585834e-32
"7547",474,-8.82358714854345,9.95114748761989,1.00818920371553e-65
"7548",50,9.25923917056061,9.54096484696493,3.9157544988544e-10
"7549",347,3.57957175476477,10.2684285533614,6.02014278552017e-06
"7550",282,-6.00619272100739,11.7320002801716,7.57325150207174e-11
"7551",217,1.53100810202304,8.4226944828406,0.0024130809324955
"7552",335,7.33020112407394,4.82950010406785,1.17304230488645e-89
"7553",489,-9.71664672924671,9.24181978451088,3.5670896462343e-86
"7554",274,0.99031718375627,3.98411298473366,5.59168776378957e-08
"7555",391,-9.95105526049156,6.91211115894839,2.56157846597039e-95
"7556",135,-0.128182105487213,11.4984035002999,0.465411107349221
"7557",63,-5.94554044739343,11.2299352153204,2.2952116442585e-06
"7558",420,7.14724092886317,5.05246383417398,1.1472578382543e-114
"7559",324,9.15047734577674,9.71084230602719,1.79299034974929e-41
"7560",474,-9.614322014153,4.625496072229,2.31833123939469e-179
"7561",398,-2.92030894979835,9.05148346303031,7.18726477372456e-14
"7562",303,8.21374518796802,6.90459541510791,1.42593053713277e-50
"7563",487,-7.75540938484482,4.9611498338636,3.24369115603568e-138
"7564",337,-9.85821213687304,9.30229742801748,2.37556352690721e-63
"7565",281,-3.69304273538291,8.26102807023562,1.81294603018057e-09
"7566",377,2.91352147425059,9.00422013178468,7.92176267938456e-13
"7567",337,-2.27034255764447,5.75531786377542,3.80282210661155e-10
"7568",273,4.36143000302836,9.06280417297967,3.68674204537632e-21
"7569",88,-4.61030625319108,3.89834448136389,1.09933253427923e-18
"7570",160,3.11459960725624,8.82474499079399,0.0587271137177295
"7571",189,6.18645559169818,5.41297936532646,4.81650851922323e-39
"7572",289,-9.22469738803338,9.32812924613245,2.04744595637648e-54
"7573",245,7.82418127385899,8.40041911858134,5.12567786101065e-41
"7574",424,4.41469512851909,3.73549973824993,2.40410390229387e-82
"7575",291,1.54688024863135,11.6811439143494,0.0241793640053316
"7576",211,1.88047520795371,10.6480468299706,0.0179017899469155
"7577",447,-5.52415032875724,9.47824390861206,2.48774310478644e-33
"7578",457,-0.901641994179226,3.74486243841238,7.79538267901011e-08
"7579",403,3.60533660759684,7.68632380757481,2.45687200064625e-15
"7580",398,-6.22179388427176,6.58832869282924,7.49939225224459e-57
"7581",148,-9.90736287862528,7.32838038541377,2.63735049310145e-30
"7582",214,-2.29903333338443,3.67326716007665,3.36351031169354e-19
"7583",285,-4.32117934376001,3.21404500119388,5.18752278976215e-66
"7584",317,5.63791189445183,1.2386574356351,4.51680503463781e-212
"7585",260,-5.42576383829582,2.72931009577587,1.00998302396476e-98
"7586",335,8.79402701710351,6.64987967046909,9.39668365034562e-68
"7587",491,-2.90193743407726,8.33573646959849,1.16400009021222e-12
"7588",215,-6.81268545247149,6.83397578913718,1.18375610160043e-34
"7589",409,-3.4591086401837,3.02592306700535,2.35115429138218e-71
"7590",157,-0.798913445905782,3.88188287522644,0.00405408869304464
"7591",138,3.23846711919177,5.00210868543945,2.93456781323783e-12
"7592",141,-3.32242207729723,1.8129995688796,2.72575531141704e-42
"7593",190,-2.52010901705362,8.28502924647182,5.4283711240063e-06
"7594",321,8.2996736448491,8.39871869515628,9.01983872147405e-51
"7595",152,6.31294994053896,8.24228362273425,1.45468394870262e-16
"7596",446,-7.99207309563644,5.55600902368315,1.79720743900308e-127
"7597",85,7.60956080583856,2.70686975843273,1.72157448942908e-41
"7598",160,-8.11299727712758,11.4950761862565,7.61418144138683e-20
"7599",463,9.11012024744414,9.13316784915514,1.58007970303085e-72
"7600",250,-3.08794737805147,11.0599736792501,0.00353006335860592
"7601",258,-0.71105945778545,1.01673755072989,3.58876237491845e-24
"7602",284,-3.91456233428326,11.0449777196627,4.1558211348924e-14
"7603",431,-0.917092510522343,7.45688631688245,0.00770950562866729
"7604",319,8.24149755181279,4.36637337133288,6.21749389562229e-109
"7605",457,6.55465547274798,8.47450388618745,1.70160630299114e-46
"7606",137,2.01387958121486,10.0789449803997,0.0119183461366988
"7607",429,4.67881429770496,4.50078189140186,1.92182200027857e-76
"7608",155,9.07528087256942,8.43998228106648,1.8044392928238e-28
"7609",454,8.89517682951409,5.69418480223976,1.02712515106565e-117
"7610",412,-7.68253170291428,1.67241683625616,8.29229228540676e-279
"7611",304,7.76199283585884,2.50221594050527,2.1948278123928e-157
"7612",282,9.3385229434818,3.69853335875086,1.32280433310604e-120
"7613",455,6.85238943165168,3.75196325243451,5.95697870667127e-149
"7614",247,-4.54080529450439,3.94736752379686,6.70094091182898e-54
"7615",199,6.21641815255862,7.17102701216936,1.41095078642929e-25
"7616",92,7.07834808144253,5.35762284090742,7.38839775538921e-19
"7617",284,-2.11986660964321,6.67348628304899,2.99800777705715e-06
"7618",456,1.0548314548796,5.32868622289971,0.000597575306968916
"7619",305,6.97988083909731,5.73742608027533,4.49906356847379e-69
"7620",171,0.102751965099014,4.14337714808062,0.193270577252307
"7621",52,0.879850141867064,3.04637277848087,0.0995623503119429
"7622",404,0.167496759304777,4.25429111812264,0.260778215037107
"7623",155,5.00481549813412,5.85698951222003,1.30528830828842e-18
"7624",89,3.8814138392685,6.53514816681854,5.79489097941237e-07
"7625",466,-0.494018726749346,6.1432226379402,0.000414726600609358
"7626",402,-7.4480421109125,11.0589680897538,2.03078687217507e-37
"7627",362,-5.3737891202094,1.3854048687499,3.88736717797582e-225
"7628",238,8.29996214387938,3.72499126987532,1.46769135502456e-92
"7629",170,-3.36121202481445,6.10453272075392,1.22915899994466e-11
"7630",65,-2.18204793434124,11.3139876774512,0.00708644000264412
"7631",189,5.19740635990165,7.6423085948918,5.2453081128734e-25
"7632",248,-1.52116362841334,11.5510185579769,0.0326591957701985
"7633",177,6.4087777697714,9.45101692900062,2.18270004398968e-20
"7634",232,8.00459270561114,6.8170743691735,3.72673315538832e-51
"7635",80,9.17179971553851,7.81270783185028,3.05388869805526e-21
"7636",221,7.61699281202164,10.6257070607971,3.10175794311479e-22
"7637",99,7.32853787222412,2.74396515265107,1.40414169827338e-46
"7638",87,3.02176585355774,7.57801070041023,0.00180948218865293
"7639",324,4.17089460897259,2.83947746362537,2.12928925861598e-94
"7640",71,1.78588654776104,1.87529024388641,1.11411112741845e-12
"7641",109,-1.62376292250119,1.28442267584614,5.92565365835466e-26
"7642",372,-3.66358276873361,1.41446371958591,2.35214655484312e-165
"7643",322,-5.8216440880904,3.19311415450647,4.42500532385188e-103
"7644",82,-8.18552625742741,5.22591303451918,8.79767932408398e-26
"7645",329,-7.28176094035152,11.7471523154527,9.76207043859173e-24
"7646",132,-6.33797589738388,4.69331308174878,1.65439323611149e-29
"7647",143,-5.3796999446582,10.0359754287638,2.44791374746581e-09
"7648",336,-8.13341948916204,6.38695213152096,6.24981460878312e-72
"7649",488,1.82580215344206,9.02632906823419,9.43731283065758e-05
"7650",303,9.82128999128472,4.82450580224395,4.90401273808265e-97
"7651",87,4.62840067744255,10.4237073543482,0.000147715942299314
"7652",277,2.92382611811627,4.1470328818541,1.11012407750588e-26
"7653",258,3.10941183867399,5.10535896243528,9.05146859532737e-22
"7654",134,-8.9008266699966,9.02198163280264,7.9412616058104e-20
"7655",178,9.38594728496391,7.00298175215721,1.49878691933481e-44
"7656",176,4.19244937119074,8.91190788219683,3.90821403915326e-11
"7657",98,7.65862361325417,1.17017037374899,2.68526111295389e-79
"7658",361,2.54807418296114,11.9508386151865,6.78773182389765e-05
"7659",294,7.52484863833524,11.2675203424878,1.30244099815247e-27
"7660",243,7.36052811604459,5.36594204930589,3.78159309968429e-58
"7661",311,-9.02195273234975,3.84050148213282,3.05514379368787e-131
"7662",180,-7.49132026855368,11.0649937717244,1.08773993735886e-20
"7663",466,6.06141542678233,10.1452668595593,5.25283338218367e-37
"7664",197,6.50405830116943,11.1047357271891,1.71437275723369e-08
