"","n","beta","sigma","ct$p.value"
"4966",151,0,1.5834841504693,0.143014827535347
"4967",63,0,3.92131151398644,0.350545286078894
"4968",466,0,5.67583959246986,0.878382234704147
"4969",348,0,1.86089079361409,0.972208752483656
"4970",240,0,9.25090999505483,0.777713783694918
"4971",473,0,5.39188059000298,0.9601808562094
"4972",99,0,7.89638160681352,0.057102315798684
"4973",210,0,1.17864503292367,0.739840248719112
"4974",306,0,4.572628993541,0.532729387974638
"4975",391,0,3.34225088520907,0.0836893098305662
"4976",392,0,8.60431558522396,0.640390451450863
"4977",410,0,9.84170966991223,0.71927630059439
"4978",162,0,10.28271717811,0.922212772639884
"4979",249,0,1.92052555410191,0.841835066307527
"4980",95,0,1.14204773888923,0.265170743809416
"4981",495,0,6.84051008732058,0.694785668465275
"4982",275,0,11.3260054341517,0.162709436078415
"4983",209,0,5.97528309142217,0.748991578757528
"4984",190,0,3.71617810265161,0.934521728544342
"4985",203,0,1.30573290889151,0.868651677824376
"4986",480,0,10.4080223566853,0.515917907633884
"4987",306,0,8.70437868591398,0.973820537305979
"4988",268,0,9.96641015121713,0.814637601207165
"4989",409,0,2.20099788345397,0.372930565079342
"4990",124,0,8.81657269946299,0.632438634162009
"4991",393,0,7.74093369394541,0.709375690009622
"4992",369,0,2.84908009879291,0.423348023923529
"4993",252,0,3.01692650699988,0.206236740861017
"4994",154,0,1.93125485652126,0.503993393126915
"4995",94,0,5.04690360301174,0.927301834685732
"4996",312,0,4.6498210427817,0.562437284217379
"4997",232,0,3.7076525434386,0.247700756123613
"4998",276,0,7.91344272647984,0.641415708788699
"4999",313,0,5.58673220383935,0.835551574427427
"5000",452,0,4.44775451114401,0.418837939425198
"5001",236,0,7.27549537364393,0.287630596765761
"5002",164,0,11.0198110288475,0.812658748583879
"5003",239,0,4.43831141944975,0.48670214117588
"5004",100,0,3.03854204807431,0.402259143926975
"5005",404,0,8.50053132139146,0.364948536023283
"5006",231,0,11.123554058373,0.577261965985388
"5007",418,0,2.28962615760975,0.765101872582927
"5008",124,0,5.95824393094517,0.250581347214652
"5009",387,0,7.78687649779022,0.837901980364625
"5010",432,0,10.1304392050952,0.599297436579624
"5011",168,0,11.3598481100053,0.650660997469378
"5012",466,0,3.63510681944899,0.273724686584931
"5013",243,0,8.51760797179304,0.293080207705782
"5014",368,0,6.37594153685495,0.119756426415948
"5015",79,0,1.60963187203743,0.576147762428227
"5016",223,0,6.29921611142345,0.615374916552221
"5017",318,0,3.86831132788211,0.143627050500707
"5018",425,0,11.2075685106684,0.168536249896748
"5019",55,0,6.02864834968932,0.196404116006785
"5020",343,0,9.53956557996571,0.693181739997121
"5021",227,0,9.69692098163068,0.056907643729701
"5022",208,0,4.92506511299871,0.0723980054442891
"5023",326,0,3.82974077248946,0.865831880470957
"5024",256,0,5.61339678848162,0.824281143480785
"5025",408,0,10.0121564313304,0.487064750011492
"5026",143,0,8.669913261896,0.392975210523049
"5027",127,0,10.7541953511536,0.885311022855679
"5028",109,0,8.84931410429999,0.524838650177739
"5029",336,0,2.41562073794194,0.397887828637607
"5030",254,0,6.56983468355611,0.339586512591222
"5031",176,0,8.60040744626895,0.102908713452794
"5032",175,0,10.6020866795443,0.963131429064905
"5033",362,0,8.79871822404675,0.225353915102233
"5034",278,0,7.1334445127286,0.65468294820341
"5035",466,0,1.29403722798452,0.388561512308101
"5036",395,0,5.64804471400566,0.0100732354502292
"5037",473,0,8.3391001005657,0.910635167438514
"5038",342,0,1.53501179092564,0.69389835389006
"5039",125,0,1.3197185639292,0.778666767495025
"5040",312,0,11.2342064850964,0.335949281765667
"5041",51,0,9.67888388689607,0.208525905496629
"5042",297,0,7.6059805941768,0.978889633617251
"5043",293,0,1.66641770047136,0.0365075701503234
"5044",161,0,4.80811249394901,0.600985698499212
"5045",131,0,9.40314372186549,0.563739119614164
"5046",163,0,4.12277433439158,0.517978739111006
"5047",360,0,3.7662841193378,0.743452452442805
"5048",295,0,2.6020610218402,0.65024189013969
"5049",198,0,6.94928973121569,0.182796817463109
"5050",351,0,9.69536883267574,0.90689533827773
"5051",109,0,4.99655998707749,0.191681095934487
"5052",245,0,5.58618608745746,0.660525509560824
"5053",364,0,4.16712233610451,0.640704314387417
"5054",91,0,3.2618936188519,0.147750787285248
"5055",299,0,4.20743356319144,0.058027023076004
"5056",237,0,3.26227821200155,0.367968757764869
"5057",314,0,2.4743374127429,0.385857782324934
"5058",275,0,4.65542916208506,0.618572556051612
"5059",421,0,11.6667389832437,0.245239055248438
"5060",438,0,5.53659446747042,0.688485345740628
"5061",317,0,2.05987913813442,0.882502949285542
"5062",169,0,11.1073267348111,0.0146587756539944
"5063",159,0,9.16759246401489,0.573687492027944
"5064",457,0,6.04680026019923,0.322110071513552
"5065",387,0,3.07257610745728,0.902479349345671
"5066",195,0,3.6932910697069,0.885382938283253
"5067",289,0,5.12010454013944,0.799075236342413
"5068",271,0,10.6463658122811,0.155462006479247
"5069",64,0,4.63151521305554,0.700602976205191
"5070",171,0,1.18006010726094,0.106506092976114
"5071",91,0,2.27463296148926,0.975585664140712
"5072",259,0,1.3865134390071,0.919278649272688
"5073",342,0,6.5811465063598,0.604918858928916
"5074",331,0,4.10895559890196,0.926621742838267
"5075",223,0,2.6094230923336,0.794686101144899
"5076",487,0,2.94262677803636,0.0172710444063391
"5077",234,0,2.42005047039129,0.493002507625061
"5078",107,0,1.6531676731538,0.295918815025891
"5079",148,0,5.0245918193832,0.596358161954865
"5080",235,0,5.11411731108092,0.153129043324563
"5081",347,0,10.0290503010619,0.75187619838201
"5082",305,0,1.1001673466526,0.866580973517401
"5083",386,0,7.05996110010892,0.116565827050351
"5084",106,0,9.36574540915899,0.247574045981762
"5085",356,0,9.04742330010049,0.948118546109397
"5086",92,0,8.1827153749764,0.207384677258929
"5087",442,0,5.85333574539982,0.993749950583797
"5088",287,0,8.24242408829741,0.910313926148622
"5089",344,0,8.56682654679753,0.0926102327572364
"5090",395,0,1.53812207677402,0.747831986395845
"5091",202,0,9.22625356214121,0.720738461616611
"5092",208,0,10.1150826835074,0.400050246580073
"5093",486,0,3.64484071801417,0.462654843245827
"5094",325,0,4.67718061758205,0.882092109494029
"5095",267,0,3.76976664341055,0.254623473711221
"5096",121,0,9.33298428100534,0.386375690519529
"5097",418,0,9.05599802033976,0.47986232459822
"5098",438,0,10.9010792314075,0.504550861732261
"5099",298,0,4.31902819126844,0.37014245697851
"5100",171,0,10.17024988099,0.200702100704862
"5101",458,0,4.76230868557468,0.322047512046997
"5102",130,0,9.51676243194379,0.376584760278575
"5103",499,0,8.46605398808606,0.446870197214037
"5104",73,0,10.9568731007166,0.853646894033492
"5105",93,0,6.83453349466436,0.155470869410236
"5106",422,0,4.0747687779367,0.741889581499704
"5107",280,0,3.97492461861111,0.203675696850899
"5108",399,0,9.01828926708549,0.634941528209249
"5109",375,0,7.54326652991585,0.591753498416712
"5110",310,0,4.42607392231002,0.390853499733971
"5111",187,0,11.678785153199,0.794586405302466
"5112",160,0,9.37432757718489,0.154135736398824
"5113",460,0,11.0238557225093,0.427989292471413
"5114",254,0,2.18719156947918,0.91413494431814
"5115",324,0,7.58268961613066,0.884388810029294
"5116",246,0,6.08918744255789,0.781338892777433
"5117",267,0,10.1628902205266,0.368988850446475
"5118",231,0,5.85441583837382,0.279035105531909
"5119",168,0,7.43565314589068,0.271843103206719
"5120",493,0,3.06568928156048,0.764400066484743
"5121",480,0,4.39606863143854,0.463879320454758
"5122",325,0,10.3892769180238,0.0423081528230959
"5123",167,0,3.61330092442222,0.377168000840272
"5124",95,0,8.01869169948623,0.0127152197651115
"5125",165,0,1.36949259834364,0.42022195741671
"5126",154,0,7.31868132087402,0.923649824054188
"5127",211,0,7.75935448030941,0.0733902908955663
"5128",149,0,10.1428425409831,0.721611217873127
"5129",57,0,9.40933252009563,0.345409058532302
"5130",492,0,10.792706470238,0.935745035418691
"5131",466,0,7.36772087751888,0.241620274409445
"5132",249,0,6.43660711147822,0.28825836245994
"5133",177,0,6.3069615252316,0.00605761679164669
"5134",375,0,4.63933566049673,0.140899999510426
"5135",96,0,9.42135368823074,0.335634577166883
"5136",257,0,5.56083087902516,0.427780898652306
"5137",434,0,8.71646050945856,0.986263566867103
"5138",340,0,11.4780170924496,0.745259887729185
"5139",379,0,6.96551019605249,0.685778816445918
"5140",263,0,10.8407670962624,0.286984682314463
"5141",195,0,4.06042540119961,0.25957244604767
"5142",357,0,9.1792284832336,0.786881236829733
"5143",136,0,1.6253774559591,0.558363726541109
"5144",405,0,10.2666032488924,0.106790046918088
"5145",263,0,1.78699658485129,0.643024194565936
"5146",344,0,4.23886366840452,0.933538731856765
"5147",449,0,11.2341239498928,0.197571392502591
"5148",471,0,2.82564178365283,0.171516412891694
"5149",200,0,5.88867648155428,0.401818777399061
"5150",64,0,9.17372747836635,0.875250945367965
"5151",438,0,7.75623976113275,0.203555324553347
"5152",324,0,4.28689337382093,0.933577530513622
"5153",392,0,1.2727534181904,0.104652602982025
"5154",308,0,11.3672378843185,0.315813134897316
"5155",200,0,1.01505464548245,0.18445662884763
"5156",379,0,10.3545699659735,0.193846252852045
"5157",292,0,1.69364167843014,0.102256375084129
"5158",375,0,1.49903491442092,0.746511010547612
"5159",301,0,10.5948526633438,0.318955230308601
"5160",305,0,5.40433208551258,0.937647279003402
"5161",333,0,10.750313638011,0.720805114312487
"5162",280,0,6.58268892299384,0.55899661066192
"5163",494,0,1.42555401683785,0.621255706604813
"5164",208,0,2.86059787031263,0.792680758608403
"5165",92,0,9.9496663948521,0.292206069570019
"5166",174,0,1.15082703507505,0.961991835248171
"5167",399,0,7.28821620601229,0.0462330565298246
"5168",325,0,2.6030468265526,0.561927810081335
"5169",450,0,4.70058605028316,0.700598234607719
"5170",240,0,3.02973260474391,0.00825670138202335
"5171",274,0,6.84864132618532,0.0502230845541351
"5172",125,0,8.08132467814721,0.686437949513544
"5173",380,0,7.72166440286674,0.267831925450278
"5174",357,0,6.02233013208024,0.361095819522978
"5175",343,0,9.45251729944721,0.879523727530982
"5176",328,0,2.09328652825207,0.905005311380325
"5177",466,0,10.9670280220453,0.804774758902441
"5178",227,0,9.2797779540997,0.850012806766513
"5179",354,0,4.537341570016,0.819353598227547
"5180",401,0,11.4564203654882,0.802599707506347
"5181",319,0,8.37808768334799,0.725151392557941
"5182",145,0,4.81687364447862,0.834682509336654
"5183",222,0,4.94866460561752,0.627459218801069
"5184",209,0,11.4130607757252,0.78430519570298
"5185",250,0,2.89683124469593,0.724819194453284
"5186",115,0,4.70633204327896,0.612496682619179
"5187",490,0,8.81935558235273,0.761129654896985
"5188",272,0,5.03873493568972,0.566979026683233
"5189",92,0,6.03897481085733,0.548375825968449
"5190",197,0,3.10146717051975,0.689639732219321
"5191",320,0,11.8965666887816,0.210592479100424
"5192",275,0,11.5719442670234,0.0293959948657081
"5193",245,0,11.3990092969034,0.0665023813682603
"5194",108,0,5.74670432694256,0.688370528704949
"5195",243,0,5.77734297676943,0.828815726634314
"5196",114,0,1.70739673124626,0.7188893043631
"5197",77,0,1.89371660840698,0.435915081728964
"5198",392,0,9.77310315403156,0.136395677518613
"5199",230,0,10.3447087558452,0.805487469674265
"5200",479,0,10.4600131167099,0.520555611525217
"5201",87,0,10.5076645575464,0.180523240652908
"5202",51,0,7.34185896604322,0.65808571263628
"5203",78,0,2.01878781686537,0.136483922070596
"5204",86,0,3.67033783392981,0.283034340002953
"5205",442,0,2.16819091606885,0.697331456533394
"5206",51,0,9.44075027806684,0.0305842764894964
"5207",236,0,7.27622135356069,0.465757823416551
"5208",420,0,5.36880643013865,0.467800727796276
"5209",88,0,9.96610850817524,0.203808805684078
"5210",140,0,7.79783534468152,0.413036694059312
"5211",246,0,10.2619576023426,0.837511213889273
"5212",500,0,1.69289485085756,0.879323347873797
"5213",133,0,5.07253585988656,0.365104414755775
"5214",174,0,5.93478918867186,0.910729471587282
"5215",470,0,3.40971431951039,0.737645749642376
"5216",51,0,4.79958911938593,0.567797774145217
"5217",440,0,11.3305250061676,0.400113925054805
"5218",410,0,10.3584615958389,0.328230844132236
"5219",55,0,5.26147233555093,0.782977364048732
"5220",460,0,5.82859511510469,0.201626283543948
"5221",348,0,5.32539459061809,0.108141491695636
"5222",232,0,9.02003020769916,0.581830459629122
"5223",454,0,8.26982770953327,0.541407389749503
"5224",194,0,3.62715313909575,0.0744816771234212
"5225",225,0,6.69656777544878,0.373408703770473
"5226",478,0,10.2360407698434,0.76904465502879
"5227",466,0,1.10176511714235,0.299229081782245
"5228",284,0,4.8169712878298,0.810028087869414
"5229",300,0,4.46448825858533,0.569079682303456
"5230",132,0,10.6139354754705,0.319510635215301
"5231",329,0,2.21607269532979,0.867544471974376
"5232",441,0,3.03871140582487,0.959437204984328
"5233",485,0,10.5224259220995,0.26720162375329
"5234",302,0,6.34979466558434,0.831979721557987
"5235",263,0,3.43058580672368,0.364616921285978
"5236",141,0,8.96486376319081,0.968390178278488
"5237",364,0,2.55282991263084,0.206992940516077
"5238",151,0,8.12116759363562,0.370208640434747
"5239",235,0,3.62452504364774,0.661249738958314
"5240",313,0,2.39762954134494,0.239729931910982
"5241",336,0,2.77687800256535,0.216070029855888
"5242",59,0,11.2870176029392,0.019861309029148
"5243",147,0,1.56608645129018,0.490954161841951
"5244",411,0,8.60738397343084,0.949650201912253
"5245",170,0,7.43812661524862,0.885848489143014
"5246",466,0,1.21702870470472,0.946268987461674
"5247",316,0,8.2123001194559,0.0703018864914571
"5248",141,0,2.36085474514402,0.322134823918465
"5249",63,0,4.75062280357815,0.796152923920319
"5250",493,0,3.37757311202586,0.839256722211006
"5251",243,0,10.7800869871862,0.0885219702089955
"5252",397,0,6.38206114852801,0.0870209842872564
"5253",324,0,3.30535865062848,0.63579170603444
"5254",423,0,6.87985724094324,0.943173373712646
"5255",496,0,6.41345727769658,0.183971521299867
"5256",492,0,6.36621635383926,0.2280965025242
"5257",255,0,2.44926713081077,0.784828244653905
"5258",327,0,4.37760358094238,0.801488572523778
"5259",487,0,9.13939304626547,0.833504923066334
"5260",232,0,8.10031643416733,0.341522085781865
"5261",72,0,6.61610620166175,0.860955660243199
"5262",143,0,11.1893562418409,0.166842211825363
"5263",155,0,11.2992586011533,0.132881666157903
"5264",61,0,9.94300170661882,0.528754536884981
"5265",126,0,10.5643334111664,0.462573393622184
"5266",191,0,5.10267935227603,0.280329825752027
"5267",66,0,8.70079134730622,0.0371278246250306
"5268",240,0,2.72432327759452,0.780020044284885
"5269",125,0,1.63601365080103,0.825238789650969
"5270",442,0,5.23365578474477,0.0980746080218247
"5271",115,0,11.817929192679,0.515778351592811
"5272",53,0,3.18027181923389,0.619016645761829
"5273",294,0,9.6150132054463,0.386296749551891
"5274",236,0,2.97120375349186,0.960378780534832
"5275",483,0,1.90891346614808,0.750390389831064
"5276",305,0,6.19326829118654,0.872514216290708
"5277",125,0,1.57753804558888,0.444598333763922
"5278",494,0,4.14498466369696,0.421514073754182
"5279",235,0,4.74009988526814,0.0964426146211204
"5280",213,0,8.6175373068545,0.0216500690844365
"5281",100,0,8.22411411465146,0.51222579279455
"5282",71,0,3.44063910469413,0.196831559981161
"5283",399,0,10.9857680541463,0.668331417274821
"5284",141,0,8.52311807894148,0.339069689823364
"5285",330,0,11.7855260090437,0.888416680283872
"5286",62,0,9.69064348354004,0.747730861929897
"5287",466,0,9.70763519126922,0.659713849722865
"5288",462,0,1.3827020265162,0.674256710639422
"5289",353,0,4.16021788702346,0.59502729957204
"5290",380,0,8.38611827208661,0.0327380266185734
"5291",62,0,7.57273294730112,0.494413841253325
"5292",289,0,8.52106412639841,0.659205700924437
"5293",385,0,2.44518992351368,0.233142234823623
"5294",73,0,10.2625848094467,0.602783008520866
"5295",50,0,10.7565522426739,0.556714210035773
"5296",414,0,7.42755089141428,0.885505763990108
"5297",150,0,4.8625355863478,0.405594885863018
"5298",123,0,3.21031331946142,0.592402301176018
"5299",259,0,8.34386162832379,0.243780374912451
"5300",425,0,9.54999597207643,0.522338175922075
"5301",414,0,5.23014941904694,0.553599531040205
"5302",454,0,3.31843357300386,0.691286556273324
"5303",125,0,2.539683498675,0.460749159060977
"5304",226,0,5.53537468751892,0.626807578815584
"5305",400,0,5.41340773599222,0.238537904337148
"5306",371,0,8.94056144333445,0.360899943328591
"5307",287,0,9.79198073712178,0.270040437268761
"5308",370,0,4.22184942523018,0.0223391330068061
"5309",384,0,7.90604415722191,0.575964454092253
"5310",289,0,7.93846211349592,0.45994541288148
"5311",171,0,2.23441940080374,0.670201377774631
"5312",171,0,6.50876652635634,0.89878390619363
"5313",101,0,9.88663613516837,0.813914998887863
"5314",100,0,5.09819673234597,0.167126061635813
"5315",210,0,3.44319806993008,0.115399604830713
"5316",273,0,9.59417097922415,0.853286646039618
"5317",328,0,10.3710253050085,0.931592511318325
"5318",400,0,3.47193372319452,0.0610222384315149
"5319",283,0,4.67007114947774,0.672873586227849
"5320",452,0,11.4366322315764,0.610501660492978
"5321",248,0,6.56729437364265,0.453000773695061
"5322",485,0,8.69938409980386,0.939615290001418
"5323",137,0,11.587913192343,0.363011285973577
"5324",194,0,10.087406872306,0.115119918598974
"5325",335,0,7.32412317884155,0.773741062794816
"5326",225,0,10.3618485177867,0.287846400672206
"5327",416,0,2.7575507350266,0.316275953325295
"5328",93,0,7.121056989301,0.512995885430281
"5329",329,0,4.40098582254723,0.902903673854555
"5330",353,0,2.59311007312499,0.553541556938853
"5331",434,0,9.74138378631324,0.152227655718031
"5332",484,0,10.0219565557782,0.943464381807667
"5333",232,0,8.90779602527618,0.808707988496761
"5334",480,0,11.8628525820095,0.91873419849808
"5335",264,0,6.29643741087057,0.678412299806529
"5336",206,0,4.71451538335532,0.945836269330228
"5337",243,0,1.12859204458073,0.156398276268921
"5338",284,0,7.456117576221,0.233127398857721
"5339",87,0,4.28688193578273,0.43019635936868
"5340",123,0,10.3508112744894,0.352666349141483
"5341",187,0,4.46518472651951,0.838366721865302
"5342",435,0,9.53332820720971,0.352921010560878
"5343",115,0,11.3154170813505,0.735763317137336
"5344",356,0,7.93603669363074,0.93953017232408
"5345",111,0,3.60316470195539,0.499898629731487
"5346",99,0,4.61930966097862,0.941349892279338
"5347",68,0,2.0281230462715,0.0235842302306663
"5348",214,0,8.09125090530142,0.699316164234023
"5349",126,0,5.72345226025209,0.631715160940999
"5350",93,0,8.46037178277038,0.213511778871218
"5351",461,0,2.24377192044631,0.985201672225275
"5352",202,0,7.05114862439223,0.355112134485668
"5353",445,0,3.65428795106709,0.722145751848395
"5354",445,0,9.30939938942902,0.795154280969238
"5355",188,0,10.2636489798315,0.733514771195581
"5356",486,0,1.34257050929591,0.160880384441339
"5357",175,0,8.33867652434856,0.91196745352163
"5358",227,0,2.44658123049885,0.253989324188917
"5359",201,0,8.20078492444009,0.413043785774106
"5360",343,0,6.96026633959264,0.346336937425539
"5361",206,0,9.62484051380306,0.930094558280764
"5362",196,0,8.93578784749843,0.2382399667181
"5363",405,0,7.64132754621096,0.70290611886948
"5364",111,0,2.61039074370638,0.512227998077723
"5365",354,0,10.6459640492685,0.877096566386862
"5366",331,0,9.46420749439858,0.731101682883095
"5367",308,0,6.94862492661923,0.727268913064721
"5368",120,0,4.87413040199317,0.32267642191927
"5369",238,0,4.92400399548933,0.780107090123554
"5370",304,0,4.61511752777733,0.415915350040801
"5371",240,0,5.25614076014608,0.69355323035451
"5372",272,0,9.8986731285695,0.35961391407377
"5373",468,0,2.24789290782064,0.321121648858557
"5374",109,0,7.56282320874743,0.436861114474654
"5375",312,0,2.15672123245895,0.178686868079869
"5376",196,0,4.54156227782369,0.261510055380813
"5377",181,0,11.2148906351067,0.63699813789501
"5378",431,0,7.81355850840919,0.537792415828435
"5379",368,0,10.1527726226486,0.273097498354015
"5380",79,0,5.67955588689074,0.761518392454033
"5381",334,0,11.0043654642068,0.869560948023946
"5382",104,0,3.96688487636857,0.230012869297426
"5383",63,0,2.12722585373558,0.245087439960211
"5384",119,0,2.35200198786333,0.159031140031845
"5385",385,0,1.69960997556336,0.807218953564701
"5386",113,0,9.70733022387139,0.816619320540478
"5387",226,0,10.3054939515423,0.726362913611922
"5388",276,0,9.73995195189491,0.895568361487256
"5389",318,0,3.0057001314126,0.919260468923674
"5390",101,0,4.3896048720926,0.88501151250557
"5391",133,0,1.4163218527101,0.393744844152806
"5392",121,0,10.8960539321415,0.232482394578783
"5393",172,0,9.02848085621372,0.258395098159988
"5394",136,0,5.45119514944963,0.474420400779067
"5395",53,0,3.92102774255909,0.18841219299794
"5396",473,0,11.9321117601357,0.0569371114672413
"5397",128,0,2.73804527125321,0.541532814418778
"5398",148,0,2.08932958426885,0.0371893782952078
"5399",455,0,8.69626994407736,0.340889845305976
"5400",420,0,1.64151035551913,0.322532252122941
"5401",254,0,7.59058613958769,0.699609619289926
"5402",301,0,10.9434367557988,0.994636022462583
"5403",333,0,1.80709789204411,0.656828483262827
"5404",81,0,8.49317461648025,0.706940503179378
"5405",292,0,9.94778681732714,0.739713064488622
"5406",325,0,2.54728920757771,0.937002429031286
"5407",462,0,1.84340752172284,0.999325194996061
"5408",459,0,1.29969051037915,0.567753616443374
"5409",485,0,4.91493543423712,0.132733410361099
"5410",245,0,5.16918222187087,0.459135397425773
"5411",254,0,2.22163878637366,0.908637920492881
"5412",272,0,11.6087109546643,0.274979871723258
"5413",282,0,1.05045552994125,0.835518551457816
"5414",238,0,6.00503196381032,0.020092883135838
"5415",135,0,11.5725111439824,0.290318314780954
"5416",275,0,10.9240071836393,0.37361470324093
"5417",241,0,11.6401310150977,0.155649355925907
"5418",437,0,4.07427810248919,0.620734599749855
"5419",243,0,5.20267202681862,0.689301943281992
"5420",89,0,10.1498710592277,0.00993078950394143
"5421",154,0,7.51594857359305,0.667005901579635
"5422",200,0,2.42653841967694,0.294079939949719
"5423",383,0,7.83778419392183,0.881893279629655
"5424",231,0,9.28682568087243,0.758200834394162
"5425",289,0,1.88386443140917,0.00541510739243953
"5426",416,0,8.09525553509593,0.382066035098104
"5427",354,0,6.90724415588193,0.35881465843731
"5428",300,0,10.4860192842316,0.627216420294454
"5429",350,0,2.28474267106503,0.0552416017227369
"5430",161,0,4.1708579082042,0.895582237292899
"5431",341,0,11.355744743254,0.268892937821832
"5432",185,0,5.61216438212432,0.728836922874196
"5433",86,0,10.7439114868175,0.816760437706653
"5434",205,0,11.052085674135,0.753845903817083
"5435",113,0,6.89536370174028,0.9592872248476
"5436",79,0,2.8825445920229,0.740549603512257
"5437",275,0,7.35188170452602,0.691053990582871
"5438",203,0,4.1782955552917,0.384497606962704
"5439",375,0,1.04068219498731,0.818485051024162
"5440",356,0,10.4052922972478,0.918429863484882
"5441",435,0,4.17392539232969,0.425355772438592
"5442",333,0,1.81953170546331,0.517912192845888
"5443",299,0,4.75615610694513,0.516098949453881
"5444",275,0,2.89353195973672,0.069917633734902
"5445",293,0,9.28232613950968,0.299532115361692
"5446",298,0,1.92118923435919,0.0449449558118297
"5447",374,0,11.5923524675891,0.397382134199544
"5448",212,0,4.37697155121714,0.407223066507177
"5449",319,0,8.5104184912052,0.156759629549084
"5450",312,0,4.6332861087285,0.162493351175633
"5451",115,0,1.68854988948442,0.76612402481284
"5452",109,0,11.3386815132108,0.131347173731618
"5453",390,0,7.34718527831137,0.350977243153367
"5454",443,0,11.309445229359,0.998746026003283
"5455",420,0,10.2090062110219,0.484249722826066
"5456",174,0,7.33539163134992,0.523235343821748
"5457",200,0,7.1944766449742,0.822408236983717
"5458",121,0,10.9811609399039,0.785712210572194
"5459",225,0,4.57507886202075,0.119183683418084
"5460",498,0,6.32492725132033,0.279156348617498
"5461",354,0,6.35549072152935,0.616789369609637
"5462",486,0,9.78873903676867,0.245256666435155
"5463",269,0,6.62045913585462,0.244346283765224
"5464",395,0,8.87098752707243,0.763819929294768
"5465",468,0,3.35728795360774,0.0602936408344511
"5466",276,0,5.70454635098577,0.903698023555943
"5467",217,0,11.9240321179386,0.0541704762038697
"5468",189,0,6.2373283135239,0.857475274075607
"5469",232,0,2.51895495364442,0.984071011114559
"5470",344,0,8.66572546469979,0.281531113603542
"5471",58,0,9.65504546067677,0.258079810837049
"5472",443,0,11.3879274027422,0.960811572800254
"5473",271,0,3.15545955649577,0.226764480659531
"5474",287,0,9.44545463612303,0.788072169720873
"5475",260,0,4.99155014427379,0.310275782376229
"5476",213,0,6.83547960943542,0.0335863778644145
"5477",460,0,8.42767603788525,0.65486787082861
"5478",150,0,2.63346456550062,0.823351392725585
"5479",379,0,9.42829243605956,0.879338920131707
"5480",100,0,1.14704770338722,0.0743915261124028
"5481",274,0,10.8442832352594,0.124434462255212
"5482",378,0,9.39366186480038,0.204622776662748
"5483",109,0,10.6645173744764,0.251488489692365
"5484",150,0,8.8931262367405,0.230988032484972
"5485",64,0,1.2968826231081,0.506138191794304
"5486",426,0,8.10928257810883,0.216844426237266
"5487",367,0,7.01540617644787,0.87477541280789
"5488",277,0,11.2621670973022,0.495488119327641
"5489",261,0,7.03184395632707,0.746140211075258
"5490",113,0,7.6642555880826,0.448716179938735
"5491",442,0,7.10911873029545,0.769383411675631
"5492",101,0,5.44941421924159,0.480624163676865
"5493",146,0,5.23915369063616,0.221372953671144
"5494",81,0,5.56086552096531,0.187531891609783
"5495",262,0,10.0293569229543,0.624922063078531
"5496",407,0,10.6554745833855,0.406042431068726
"5497",416,0,9.78828412247822,0.0843372678275436
"5498",369,0,9.82567124301568,0.154475272722922
"5499",367,0,5.79425131180324,0.538013238563151
"5500",214,0,3.99370075506158,0.213596324463152
"5501",153,0,5.36359975114465,0.479364954586952
"5502",64,0,5.23880133964121,0.6989587838512
"5503",454,0,9.39922260819003,0.128766660267963
"5504",274,0,10.2174033625051,0.89971176566141
"5505",272,0,5.3305718882475,0.507640460439884
"5506",350,0,1.6086618413683,0.912852715707575
"5507",382,0,5.30467692273669,0.133733866915813
"5508",305,0,10.5294320355169,0.450192537512796
"5509",50,0,7.57997753587551,0.297421152419299
"5510",499,0,5.91545831249095,0.30384164274955
"5511",371,0,6.48043453646824,0.701515952295864
"5512",372,0,9.36564497160725,0.0320012409062637
"5513",463,0,11.3016118225642,0.41015617995896
"5514",380,0,2.97407233715057,0.0378093199741775
"5515",452,0,3.2928408421576,0.858106935313533
"5516",221,0,11.9764708643779,0.850279012659966
"5517",276,0,3.63686635904014,0.338618185252833
"5518",320,0,4.65758913289756,0.541879853913321
"5519",193,0,5.97165556857362,0.244132840804278
"5520",461,0,9.93847466120496,0.867826715315502
"5521",455,0,9.75645785289817,0.228295326401277
"5522",224,0,3.03310316358693,0.533092270757364
"5523",170,0,3.77335727051832,0.872521941090449
"5524",234,0,8.88226369116455,0.0465819754382742
"5525",86,0,6.78956815134734,0.389781144320272
"5526",427,0,3.05343420733698,0.770097238392912
"5527",312,0,4.34056496201083,0.89921481204948
"5528",221,0,3.14054041565396,0.595706735978024
"5529",323,0,2.10011861752719,0.223745017351171
"5530",456,0,9.25527756358497,0.133713309370763
"5531",54,0,11.9722260767594,0.516444002625629
"5532",125,0,1.93462878325954,0.944311613071726
"5533",68,0,10.7660349039361,0.863719325897381
"5534",346,0,4.46745380177163,0.212673868304407
"5535",81,0,4.41334145981818,0.342786438826026
"5536",204,0,6.05804377491586,0.983403485081086
"5537",265,0,6.40602838201448,0.764212308314379
"5538",303,0,6.01459474256262,0.67083842652778
"5539",122,0,4.98964693257585,0.542286662049107
"5540",213,0,7.13350841309875,0.224164037402277
"5541",460,0,1.14930457738228,0.81960420369715
"5542",103,0,1.55364213720895,0.72523910610278
"5543",108,0,11.6895830582362,0.423160554057869
"5544",364,0,10.2971355218906,0.249663402518607
"5545",94,0,1.70626524137333,0.902853741760811
"5546",102,0,6.97227348294109,0.863114125651052
